RXNORM	STR
1666385	buprenorphine 2.9 MG / naloxone 0.71 MG Sublingual Tablet [Zub
1666831	80 ACTUAT fentanyl 0.04 MG/ACTUAT Transdermal System
1666835	Ionsys Topical Product
1666836	Ionsys Transdermal Product
1666837	80 ACTUAT fentanyl 0.04 MG/ACTUAT Transdermal System [Ionsys]
1716054	buprenorphine 8 MG
1716055	buprenorphine Buccal Product
1716056	buprenorphine Injectable Solution
1716057	buprenorphine 0.15 MG Buccal Film
1716059	buprenorphine 0.15 MG [Belbuca]
1716060	buprenorphine Buccal Film [Belbuca]
1716061	Belbuca Buccal Product
1716062	Belbuca Oral Product
1716063	buprenorphine 0.15 MG Buccal Film [Belbuca]
1716064	buprenorphine 0.3 MG
1716065	buprenorphine 0.3 MG Buccal Film
1716066	buprenorphine 0.3 MG [Belbuca]
1716067	buprenorphine 0.3 MG Buccal Film [Belbuca]
1716068	buprenorphine 0.45 MG
1716069	buprenorphine 0.45 MG Buccal Film
1716070	buprenorphine 0.45 MG [Belbuca]
1716071	buprenorphine 0.45 MG Buccal Film [Belbuca]
1716072	buprenorphine 11.4 MG
1716073	buprenorphine 0.6 MG Buccal Film
1716074	buprenorphine 0.6 MG [Belbuca]
1716075	buprenorphine 0.6 MG Buccal Film [Belbuca]
1716076	buprenorphine Buccal Film
1716077	buprenorphine 0.075 MG Buccal Film
1716078	buprenorphine 0.075 MG [Belbuca]
1716079	buprenorphine 0.075 MG Buccal Film [Belbuca]
1716080	buprenorphine 0.75 MG
1716081	buprenorphine 0.75 MG Buccal Film
1716082	buprenorphine 0.75 MG [Belbuca]
1716083	buprenorphine 0.75 MG Buccal Film [Belbuca]
1716084	buprenorphine 0.9 MG
1716086	buprenorphine 0.9 MG Buccal Film
1716087	buprenorphine 0.9 MG [Belbuca]
1716090	buprenorphine 0.9 MG Buccal Film [Belbuca]
1724190	hydromorphone Cartridge
1724192	hydromorphone hydrochloride 4 MG/ML Cartridge
1724207	hydromorphone Injection
1724209	hydromorphone hydrochloride 1 MG/ML Injection
1724265	hydromorphone hydrochloride 4 MG/ML Injection
1724273	hydromorphone Injection [Dilaudid]
1724275	Dilaudid 1 MG/ML Injection
1724276	1 ML hydromorphone hydrochloride 2 MG/ML Injection
1724278	hydromorphone HCl 2 mg/mL INJECTION AMPUL (ML)
1724279	Dilaudid 2 MG/ML Injection
1724287	Dilaudid 4 MG/ML Injection
1724338	1 ML hydromorphone hydrochloride 10 MG/ML Injection
1724339	HYDROMORPHONE HCL 10MG/ML INJ
1724340	5 ML hydromorphone hydrochloride 10 MG/ML Injection
1724341	50 ML hydromorphone hydrochloride 10 MG/ML Injection
1724352	HYDROmorphone 250 mg injectable powder for injection
1724354	Dilaudid 250 MG Injection
1724356	1 ML Dilaudid 10 MG/ML Injection
1724357	Dilaudid 10 MG/ML Injection
1724358	5 ML Dilaudid 10 MG/ML Injection
1724359	50 ML Dilaudid 10 MG/ML Injection
1724383	1 ML hydromorphone hydrochloride 1 MG/ML Cartridge
1724384	hydromorphone hydrochloride 1 MG/ML Cartridge
1724644	1 ML hydromorphone hydrochloride 2 MG/ML Cartridge
1724645	hydromorphone hydrochloride 2 MG/ML Cartridge
1725055	naloxone hydrochloride 40 MG/ML
1725056	naloxone Inhalant Product
1725057	naloxone Nasal Product
1725058	naloxone Nasal Spray
1725059	naloxone 4 mg/0.1 mL nasal spray
1725060	naloxone hydrochloride 40 MG/ML [Narcan]
1725061	naloxone Nasal Spray [Narcan]
1725062	Narcan Inhalant Product
1725063	Narcan Nasal Product
1725064	naloxone hydrochloride 40 MG/ML Nasal Spray [Narcan]
1728350	butorphanol Injection
1728351	1 ML butorphanol tartrate 2 MG/ML Injection
1728352	"BUTORPHANOL TARTRATE 2 mg in 1 mL INTRAMUSCULAR INJECTION, SOLUTION"
1728355	2 ML butorphanol tartrate 2 MG/ML Injection
1728776	morphine Injection
1728779	morphine Injection [Astramorph]
1728783	10 ML morphine sulfate 0.5 MG/ML Injection
1728784	10 ML morphine sulfate 0.5 MG/ML Injection [Astramorph]
1728785	morphine 0.5 mg/mL injectable solution
1728786	Astramorph PF 0.5mg/ml Solution for Injection
1728789	30 ML morphine sulfate 0.5 MG/ML Injection
1728791	2 ML morphine sulfate 0.5 MG/ML Injection
1728792	2 ML morphine sulfate 0.5 MG/ML Injection [Astramorph]
1728794	morphine Injection [Duramorph]
1728796	Duramorph 0.5 MG/ML Injection
1728800	10 ML morphine sulfate 1 MG/ML Injection
1728801	10 ML morphine sulfate 1 MG/ML Injection [Astramorph]
1728802	morphine 1 mg/mL injectable solution
1728803	Astramorph 1 MG/ML Injection
1728805	2 ML morphine sulfate 1 MG/ML Injection
1728806	2 ML morphine sulfate 1 MG/ML Injection [Astramorph]
1728999	30 ML morphine sulfate 1 MG/ML Injection
1729023	Duramorph 1 MG/ML Injection
1729196	morphine Cartridge
1729197	1 ML morphine sulfate 2 MG/ML Cartridge
1729198	morphine sulfate 2 MG/ML Cartridge
1729319	fentanyl 0.3 MG/ACTUAT
1729320	fentanyl 0.3 MG/ACTUAT Metered Dose Nasal Spray
1729321	fentanyl 0.3 MG/ACTUAT [Lazanda]
1729322	fentanyl 0.3 MG/ACTUAT Metered Dose Nasal Spray [Lazanda]
1729358	buprenorphine 0.075 MG
1729360	buprenorphine Injection [Buprenex]
1729362	buprenorphine (as buprenorphine hydrochloride) 0.3 MG/ML Injection
1729363	Buprenex 0.3 MG/ML Injection
1729365	butorphanol tartrate 1 MG/ML Injection
1731517	10 ML morphine sulfate 25 MG/ML Injection
1731518	morphine 25 mg/mL injectable solution
1731520	4 ML morphine sulfate 25 MG/ML Injection
1731522	20 ML morphine sulfate 25 MG/ML Injection
1731523	morphine Injection [Infumorph]
1731526	Infumorph 25 MG/ML Injection
1731530	1 ML morphine sulfate 15 MG/ML Injection
1731531	morphine 15 mg/mL injectable solution
1731537	20 ML morphine sulfate 50 MG/ML Injection
1731538	morphine 50 mg/mL injectable solution
1731545	50 ML morphine sulfate 50 MG/ML Injection
1731577	morphine Auto-Injector
1731986	1 ML morphine sulfate liposomal 10 MG/ML Injection
1731987	1 ML morphine sulfate liposomal 10 MG/ML Injection [Depodur]
1731988	"morphine liposomal 10 mg/mL preservative-free injectable suspension, extended release"
1731989	Depodur 10 MG/ML Injection
1731990	1.5 ML morphine sulfate liposomal 10 MG/ML Injection
1731991	1.5 ML morphine sulfate liposomal 10 MG/ML Injection [Depodur]
1731993	1 ML morphine sulfate 10 MG/ML Injection
1731994	morphine sulfate 10 MG/ML Injection
1731995	1 ML morphine sulfate 10 MG/ML Cartridge
1731996	morphine sulfate 10 MG/ML Cartridge
1731998	20 ML morphine sulfate 10 MG/ML Injection
1731999	20 ML morphine sulfate 10 MG/ML Injection [Infumorph]
1732000	Infumorph 10 MG/ML Injection
1732003	1 ML morphine sulfate 8 MG/ML Cartridge
1732004	morphine sulfate 8 MG/ML Cartridge
1732006	1 ML morphine sulfate 4 MG/ML Injection
1732007	morphine 4 mg/mL injectable solution
1732011	1 ML morphine sulfate 8 MG/ML Injection
1732012	morphine sulfate 8 MG/ML Injection
1732014	1 ML morphine sulfate 4 MG/ML Cartridge
1732015	morphine sulfate 4 MG/ML Cartridge
1732136	1 ML morphine sulfate 5 MG/ML Injection
1732137	morphine sulfate 5 MG/ML Injection
1732138	30 ML morphine sulfate 5 MG/ML Injection
1732878	morphine 15 MG/ML Prefilled Syringe
1733080	1 ML morphine sulfate 15 MG/ML Cartridge
1734964	fentanyl Cartridge
1735002	fentanyl Injection
1735003	2 ML fentanyl 0.05 MG/ML Injection
1735004	fentanyl (as fentanyl citrate) 0.05 MG/ML Injection
1735006	10 ML fentanyl 0.05 MG/ML Injection
1735007	5 ML fentanyl 0.05 MG/ML Injection
1735008	20 ML fentanyl 0.05 MG/ML Injection
1735013	50 ML fentanyl 0.05 MG/ML Injection
1735056	fentanyl Injection [Sublimaze]
1735057	2 ML fentanyl 0.05 MG/ML Injection [Sublimaze]
1735058	fentanyl 0.05 MG/ML Injection [Sublimaze]
1735060	5 ML fentanyl 0.05 MG/ML Injection [Sublimaze]
1735062	20 ML fentanyl 0.05 MG/ML Injection [Sublimaze]
1735065	10 ML fentanyl 0.05 MG/ML Injection [Sublimaze]
1740007	{2 (fentanyl 0.6 MG/ACTUAT Mucosal Spray) } Pack
1740008	{2 (fentanyl 0.6 MG/ACTUAT Mucosal Spray [Subsys]) } Pack [Subsys 1200 MCG]
1740009	{2 (fentanyl 0.8 MG/ACTUAT Mucosal Spray) } Pack
1740010	{2 (fentanyl 0.8 MG/ACTUAT Mucosal Spray [Subsys]) } Pack [Subsys 1600 MCG]
1740870	naltrexone 380 MG
1740871	naltrexone Injection
1740873	naltrexone 380 MG [Vivitrol]
1740874	naltrexone Injection [Vivitrol]
1745876	Morphabond
1745877	morphine sulfate 15 MG [Morphabond]
1745878	morphine Extended Release Oral Tablet [Morphabond]
1745879	Morphabond Oral Product
1745880	Morphabond Pill
1745881	Abuse-Deterrent 12 HR morphine sulfate 15 MG Extended Release
1745882	Morphabond 15 MG Extended Release Oral Tablet
1745885	morphine sulfate 100 MG [Morphabond]
1745886	Abuse-Deterrent 12 HR morphine sulfate 100 MG Extended Release
1745887	Morphabond 100 MG Extended Release Oral Tablet
1745888	morphine sulfate 30 MG [Morphabond]
1745889	Abuse-Deterrent 12 HR morphine sulfate 30 MG Extended Release
1745890	Morphabond 30 MG Extended Release Oral Tablet
1745891	morphine sulfate 60 MG [Morphabond]
1745892	Abuse-Deterrent 12 HR morphine sulfate 60 MG Extended Release
1745893	Morphabond 60 MG Extended Release Oral Tablet
1789749	acetaminophen 21.7 MG/ML / hydrocodone bitartrate 0.5 MG/ML [Zyfrel]
1789750	acetaminophen / hydrocodone Oral Solution [Zyfrel]
1789753	acetaminophen 21.7 MG/ML / hydrocodone bitartrate 0.5 MG/ML Oral Solution [Zyfrel]
1790525	oxycodone 9 MG
1790526	oxycodone Extended Release Oral Capsule
1790527	Abuse-Deterrent 12 HR oxycodone 9 MG Extended Release Oral Cap
1790529	oxycodone 9 MG [Xtampza]
1790530	oxycodone Extended Release Oral Capsule [Xtampza]
1790531	Xtampza Oral Product
1790532	Xtampza Pill
1790533	Abuse-Deterrent 12 HR oxycodone 9 MG Extended Release Oral Cap
1790534	oxycodone 9 MG Extended Release Oral Capsule
1790535	oxycodone 9 MG Extended Release Oral Capsule [Xtampza]
1791557	oxycodone 13.5 MG
1791558	Abuse-Deterrent 12 HR oxycodone 13.5 MG Extended Release Oral
1791559	oxycodone 13.5 MG [Xtampza]
1791560	Abuse-Deterrent 12 HR oxycodone 13.5 MG Extended Release Oral
1791561	oxycodone 13.5 MG Extended Release Oral Capsule
1791562	oxycodone 13.5 MG Extended Release Oral Capsule [Xtampza]
1791566	oxycodone 18 MG
1791567	Abuse-Deterrent 12 HR oxycodone 18 MG Extended Release Oral Ca
1791568	oxycodone 18 MG [Xtampza]
1791569	Abuse-Deterrent 12 HR oxycodone 18 MG Extended Release Oral Ca
1791570	oxycodone 18 MG Extended Release Oral Capsule
1791571	oxycodone 18 MG Extended Release Oral Capsule [Xtampza]
1791573	oxycodone 27 MG
1791574	Abuse-Deterrent 12 HR oxycodone 27 MG Extended Release Oral Ca
1791575	oxycodone 27 MG [Xtampza]
1791576	Abuse-Deterrent 12 HR oxycodone 27 MG Extended Release Oral Ca
1791577	oxycodone 27 MG Extended Release Oral Capsule
1791578	oxycodone 27 MG Extended Release Oral Capsule [Xtampza]
1791579	oxycodone 36 MG
1791580	Abuse-Deterrent 12 HR oxycodone 36 MG Extended Release Oral Ca
1791581	oxycodone 36 MG [Xtampza]
1791582	Abuse-Deterrent 12 HR oxycodone 36 MG Extended Release Oral Ca
1791583	oxycodone 36 MG Extended Release Oral Capsule
1791584	oxycodone 36 MG Extended Release Oral Capsule [Xtampza]
1792707	codeine phosphate 2 MG/ML / guaifenesin 40 MG/ML / pseudoephed
1794884	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML / pseu
1797647	buprenorphine 74.2 MG
1797648	buprenorphine Drug Implant Product
1797649	buprenorphine Oral Product
1797650	buprenorphine 74.2 MG Drug Implant
1797652	buprenorphine 74.2 MG [Probuphine]
1797653	buprenorphine Drug Implant [Probuphine]
1797654	Probuphine Drug Implant Product
1797655	buprenorphine 74.2 MG Drug Implant [Probuphine]
1804028	methadone hydrochloride 10 MG/ML [Methadose]
1805527	brompheniramine maleate 0.4 MG/ML / codeine phosphate 1.5 MG/M
1805532	chlorpheniramine maleate 0.4 MG/ML / phenylephrine hydrochlori
1805569	brompheniramine maleate 0.27 MG/ML / codeine phosphate 1.27 MG/ML / pseudoephedrine hydrochlo
1806212	buprenorphine Transdermal System
1806214	buprenorphine Transdermal System [BuTrans]
1806273	fentanyl Transdermal System
1806275	fentanyl Transdermal System [Duragesic]
1806414	fentanyl Transdermal System [Ionsys]
1806701	12 HR naltrexone hydrochloride 1.2 MG / oxycodone hydrochloride 10 MG Extended Release Oral C
1806703	naltrexone hydrochloride 1.2 MG / oxycodone hydrochloride 10 MG [Troxyca]
1806707	12 HR naltrexone hydrochloride 1.2 MG / oxycodone hydrochloride 10 MG Extended Release Oral C
1806708	naltrexone hydrochloride 1.2 MG / oxycodone hydrochloride 10 MG Extended Release Oral Capsule
1806709	naltrexone hydrochloride 1.2 MG / oxycodone hydrochloride 10 MG Extended Release Oral Capsule
1806710	12 HR naltrexone hydrochloride 2.4 MG / oxycodone hydrochloride 20 MG Extended Release Oral C
1806711	naltrexone hydrochloride 2.4 MG / oxycodone hydrochloride 20 MG [Troxyca]
1806712	12 HR naltrexone hydrochloride 2.4 MG / oxycodone hydrochloride 20 MG Extended Release Oral C
1806713	naltrexone HCl 2.4 MG / oxyCODONE HCl 20 MG Extended Release Oral Capsule
1806714	naltrexone hydrochloride 2.4 MG / oxycodone hydrochloride 20 MG Extended Release Oral Capsule
1806716	12 HR naltrexone hydrochloride 3.6 MG / oxycodone hydrochloride 30 MG Extended Release Oral C
1806717	naltrexone hydrochloride 3.6 MG / oxycodone hydrochloride 30 MG [Troxyca]
1806718	12 HR naltrexone hydrochloride 3.6 MG / oxycodone hydrochloride 30 MG Extended Release Oral C
1806719	naltrexone HC 3.6 MG / oxyCODONE HCl 30 MG Extended Release Oral Capsule
1806720	naltrexone hydrochloride 3.6 MG / oxycodone hydrochloride 30 MG Extended Release Oral Capsule
1806722	12 HR naltrexone hydrochloride 4.8 MG / oxycodone hydrochloride 40 MG Extended Release Oral C
1806723	naltrexone hydrochloride 4.8 MG / oxycodone hydrochloride 40 MG [Troxyca]
1806724	12 HR naltrexone hydrochloride 4.8 MG / oxycodone hydrochloride 40 MG Extended Release Oral C
1806725	naltrexone HCl 4.8 MG / oxyCODONE HCl 40 MG Extended Release Oral Capsule
1806726	naltrexone hydrochloride 4.8 MG / oxycodone hydrochloride 40 MG Extended Release Oral Capsule
1806728	12 HR naltrexone hydrochloride 7.2 MG / oxycodone hydrochloride 60 MG Extended Release Oral C
1806729	naltrexone hydrochloride 7.2 MG / oxycodone hydrochloride 60 MG [Troxyca]
1806730	12 HR naltrexone hydrochloride 7.2 MG / oxycodone hydrochloride 60 MG Extended Release Oral C
1806731	naltrexone HCl 7.2 MG / oxyCODONE HCl 60 MG Extended Release Oral Capsule
1806732	naltrexone hydrochloride 7.2 MG / oxycodone hydrochloride 60 MG Extended Release Oral Capsule
1806734	12 HR naltrexone hydrochloride 9.6 MG / oxycodone hydrochloride 80 MG Extended Release Oral C
1806735	naltrexone hydrochloride 9.6 MG / oxycodone hydrochloride 80 MG [Troxyca]
1806736	12 HR naltrexone hydrochloride 9.6 MG / oxycodone hydrochloride 80 MG Extended Release Oral C
1806737	naltrexone hydrochloride 9.6 MG / oxycodone hydrochloride 80 MG Extended Release Oral Capsule
1806738	naltrexone hydrochloride 9.6 MG / oxycodone hydrochloride 80 MG Extended Release Oral Capsule
1809203	butorphanol tartrate 2 MG/ML [Torbugesic]
1809204	butorphanol tartrate 2 MG/ML Injectable Solution [Torbugesic]
1811474	pentazocine Injection [Talwin]
1811475	1 ML pentazocine 30 MG/ML Injection [Talwin]
1811477	pentazocine 30 MG/ML Injection [Talwin]
1812164	acetaminophen 325 MG / caffeine 30 MG / dihydrocodeine bitartr
1855384	morphine sulfate 15 MG/ML Prefilled Syringe
1855729	naloxone hydrochloride 5 MG/ML
1855730	0.4 ML naloxone hydrochloride 5 MG/ML Auto-Injector
1855731	naloxone hydrochloride 5 MG/ML [Evzio]
1855732	0.4 ML naloxone hydrochloride 5 MG/ML Auto-Injector [Evzio]
1855733	naloxone hydrochloride 5 MG/ML Auto-Injector
1855734	Evzio 5 MG/ML Auto-Injector
1860127	Abuse-Deterrent 12 HR oxycodone hydrochloride 60 MG Extended R
1860129	Abuse-Deterrent 12 HR oxycodone hydrochloride 20 MG Extended R
1860137	Abuse-Deterrent 12 HR oxycodone hydrochloride 40 MG Extended R
1860148	Abuse-Deterrent 12 HR oxycodone hydrochloride 80 MG Extended R
1860151	Abuse-Deterrent 12 HR oxycodone hydrochloride 30 MG Extended R
1860154	Abuse-Deterrent 12 HR oxycodone hydrochloride 15 MG Extended R
1860157	Abuse-Deterrent 12 HR oxycodone hydrochloride 10 MG Extended R
1860205	hydrocodone bitartrate 100 MG
1860207	hydrocodone bitartrate 100 MG [Hysingla]
1860209	hydrocodone bitartrate 120 MG
1860211	hydrocodone bitartrate 120 MG [Hysingla]
1860214	hydrocodone bitartrate 30 MG [Hysingla]
1860217	hydrocodone bitartrate 20 MG [Hysingla]
1860220	hydrocodone bitartrate 40 MG [Hysingla]
1860222	hydrocodone bitartrate 60 MG
1860224	hydrocodone bitartrate 60 MG [Hysingla]
1860226	hydrocodone bitartrate 80 MG
1860228	hydrocodone bitartrate 80 MG [Hysingla]
1860491	12 HR hydrocodone bitartrate 10 MG Extended Release Oral Capsu
1860492	12 HR hydrocodone bitartrate 10 MG Extended Release Oral Capsu
1860493	12 HR hydrocodone bitartrate 15 MG Extended Release Oral Capsu
1860494	12 HR hydrocodone bitartrate 15 MG Extended Release Oral Capsu
1860495	12 HR hydrocodone bitartrate 20 MG Extended Release Oral Capsu
1860496	12 HR hydrocodone bitartrate 20 MG Extended Release Oral Capsu
1860497	12 HR hydrocodone bitartrate 30 MG Extended Release Oral Capsu
1860498	12 HR hydrocodone bitartrate 30 MG Extended Release Oral Capsu
1860499	12 HR hydrocodone bitartrate 40 MG Extended Release Oral Capsu
1860500	12 HR hydrocodone bitartrate 40 MG Extended Release Oral Capsu
1860501	12 HR hydrocodone bitartrate 50 MG Extended Release Oral Capsu
1860502	12 HR hydrocodone bitartrate 50 MG Extended Release Oral Capsu
1864410	buprenorphine Prefilled Syringe
1864411	naloxone 0.18 MG
1864412	buprenorphine 0.7 MG / naloxone 0.18 MG Sublingual Tablet
1864413	buprenorphine 0.7 MG / naloxone 0.18 MG [Zubsolv]
1864414	buprenorphine 0.7 MG / naloxone 0.18 MG Sublingual Tablet [Zub
1866542	nalbuphine Injection
1866543	1 ML nalbuphine hydrochloride 10 MG/ML Injection
1866544	nalbuphine hydrochloride 10 MG/ML Injection
1866551	1 ML nalbuphine hydrochloride 20 MG/ML Injection
1866552	nalbuphine hydrochloride 20 MG/ML Injection
1869548	methadone hydrochloride 40 MG
1869549	methadone Tablet for Oral Suspension
1869551	methadone hydrochloride 40 MG [Methadose]
1869552	methadone Tablet for Oral Suspension [Methadose]
1870932	naloxone hydrochloride 20 MG/ML
1870933	naloxone HCl 2 MG in 0.1 ML Nasal Spray
1870934	naloxone hydrochloride 20 MG/ML [Narcan]
1870935	naloxone hydrochloride 20 MG/ML Nasal Spray [Narcan]
1871434	Abuse-Deterrent 12 HR morphine sulfate 15 MG Extended Release
1871436	morphine sulfate 15 MG [Arymo]
1871437	morphine Extended Release Oral Tablet [Arymo]
1871438	Arymo Oral Product
1871439	Arymo Pill
1871440	Abuse-Deterrent 12 HR morphine sulfate 15 MG Extended Release
1871441	Abuse-Deterrent 12 HR morphine sulfate 30 MG Extended Release
1871442	morphine sulfate 30 MG [Arymo]
1871443	Abuse-Deterrent 12 HR morphine sulfate 30 MG Extended Release
1871444	Abuse-Deterrent 12 HR morphine sulfate 60 MG Extended Release
1871445	morphine sulfate 60 MG [Arymo]
1871446	Abuse-Deterrent 12 HR morphine sulfate 60 MG Extended Release
1872234	Abuse-Deterrent 12 HR morphine sulfate 100 MG Extended Release Oral Tablet
1872264	hydromorphone Prefilled Syringe [Dilaudid]
1872265	1 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe [Di
1872266	Dilaudid 1 MG/ML Prefilled Syringe
1872269	1 ML hydromorphone hydrochloride 2 MG/ML Prefilled Syringe [Di
1872270	Dilaudid 2 MG/ML Prefilled Syringe
1872271	1 ML hydromorphone hydrochloride 4 MG/ML Prefilled Syringe
1872272	1 ML hydromorphone hydrochloride 4 MG/ML Prefilled Syringe [Di
1872273	Dilaudid 4 MG/ML Prefilled Syringe
1872752	0.5 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe [
1944529	Abuse-Deterrent oxycodone hydrochloride 15 MG Oral Tablet
1944531	oxycodone hydrochloride 15 MG [Roxybond]
1944532	oxycodone Oral Tablet [Roxybond]
1944533	Roxybond Oral Product
1944534	Roxybond Pill
1944535	Abuse-Deterrent oxycodone hydrochloride 15 MG Oral Tablet [Rox
1944538	Abuse-Deterrent oxycodone hydrochloride 30 MG Oral Tablet
1944539	oxycodone hydrochloride 30 MG [Roxybond]
1944540	Abuse-Deterrent oxycodone hydrochloride 30 MG Oral Tablet [Rox
1944541	Abuse-Deterrent oxycodone hydrochloride 5 MG Oral Tablet
1944542	oxycodone hydrochloride 5 MG [Roxybond]
1944543	Abuse-Deterrent oxycodone hydrochloride 5 MG Oral Tablet [Roxy
1946525	Matrix Delivery 24 HR tramadol hydrochloride 300 MG Extended R
1946527	Matrix Delivery 24 HR tramadol hydrochloride 200 MG Extended R
1946529	Matrix Delivery 24 HR tramadol hydrochloride 100 MG Extended R
1947135	butorphanol 10 MG/ML [Torphaject]
1947136	butorphanol Injectable Solution [Torphaject]
1947138	butorphanol 10 MG/ML Injectable Solution [Torphaject]
1990741	methadone hydrochloride 40 MG [Diskets]
1990742	methadone Tablet for Oral Suspension [Diskets]
1990743	Diskets Oral Liquid Product
1990744	Diskets Oral Product
1990745	methadone hydrochloride 40 MG Tablet for Oral Suspension [Disk
